Key,Timestamp,Event,User_Label
e,128354.94141948622,press,4
e,128354.99341948621,release,4
l,128355.02041948622,press,4
l,128355.08441948621,release,4
a,128355.11541948622,press,4
a,128355.20441948622,release,4
z,128355.21741948623,press,4
z,128355.27441948623,release,4
y,128355.30441948623,press,4
y,128355.42441948623,release,4
d,128355.43641948623,press,4
d,128355.58341948623,release,4
o,128355.59741948622,press,4
o,128355.71041948622,release,4
g,128355.73741948622,press,4
g,128355.79541948623,release,4
t,128355.80741948623,press,4
t,128355.90641948623,release,4
h,128355.91641948622,press,4
h,128356.01841948622,release,4
e,128356.03141948623,press,4
e,128356.10541948622,release,4
q,128356.13441948622,press,4
q,128356.18841948622,release,4
u,128356.20941948621,press,4
u,128356.32041948622,release,4
i,128356.33741948623,press,4
i,128356.44741948623,release,4
c,128356.46141948622,press,4
c,128356.57041948622,release,4
k,128356.59041948622,press,4
k,128356.68341948622,release,4
b,128356.71141948622,press,4
b,128356.80141948622,release,4
r,128356.83041948621,press,4
r,128356.90641948621,release,4
o,128356.93841948622,press,4
o,128357.01541948623,release,4
w,128357.02941948622,press,4
w,128357.09741948622,release,4
n,128357.12141948623,press,4
n,128357.20341948622,release,4
f,128357.23441948622,press,4
f,128357.38041948622,release,4
o,128357.39141948622,press,4
o,128357.53241948622,release,4
x,128357.55141948622,press,4
x,128357.65441948622,release,4
j,128357.66541948622,press,4
j,128357.74041948622,release,4
u,128357.76841948622,press,4
u,128357.88341948623,release,4
m,128357.90541948623,press,4
m,128357.95641948623,release,4
p,128357.97941948623,press,4
p,128358.03841948623,release,4
s,128358.06641948623,press,4
s,128358.13841948623,release,4
o,128358.16041948623,press,4
o,128358.30741948623,release,4
v,128358.33941948623,press,4
v,128358.41241948624,release,4
e,128358.43541948624,press,4
e,128358.50541948625,release,4
r,128358.53741948625,press,4
r,128358.68441948625,release,4
t,128358.69741948626,press,4
t,128358.82241948626,release,4
h,128358.83741948626,press,4
h,128358.90741948626,release,4
e,128358.94041948626,press,4
e,128359.06641948626,release,4
l,128359.08741948626,press,4
l,128359.20541948626,release,4
a,128359.22241948626,press,4
a,128359.34341948626,release,4
z,128359.36741948627,press,4
z,128359.45541948627,release,4
y,128359.48541948627,press,4
y,128359.58341948627,release,4
d,128359.59541948627,press,4
d,128359.68241948627,release,4
o,128359.71241948627,press,4
o,128359.83541948628,release,4
g,128359.84841948628,press,4
g,128359.91541948628,release,4
t,128359.93141948628,press,4
t,128360.05641948628,release,4
h,128360.07241948629,press,4
h,128360.14141948629,release,4
e,128360.16441948629,press,4
e,128360.26541948628,release,4
q,128360.29541948628,press,4
q,128360.36041948629,release,4
u,128360.37541948628,press,4
u,128360.46141948628,release,4
i,128360.47141948628,press,4
i,128360.55541948628,release,4
c,128360.58041948627,press,4
c,128360.63141948628,release,4
k,128360.66441948627,press,4
k,128360.80641948628,release,4
b,128360.83341948628,press,4
b,128360.96541948628,release,4
r,128360.98441948628,press,4
r,128361.08941948628,release,4
o,128361.11441948627,press,4
o,128361.26041948627,release,4
w,128361.27341948627,press,4
w,128361.33241948627,release,4
n,128361.35041948626,press,4
n,128361.45841948625,release,4
f,128361.48541948626,press,4
f,128361.57641948626,release,4
o,128361.59841948625,press,4
o,128361.69841948626,release,4
x,128361.72241948626,press,4
x,128361.81441948627,release,4
j,128361.82641948627,press,4
j,128361.91541948628,release,4
u,128361.94241948628,press,4
u,128362.02141948628,release,4
m,128362.05141948628,press,4
m,128362.10141948628,release,4
p,128362.11541948628,press,4
p,128362.21641948627,release,4
s,128362.22941948628,press,4
s,128362.30841948627,release,4
o,128362.32241948627,press,4
o,128362.39941948628,release,4
v,128362.41641948628,press,4
v,128362.51941948629,release,4
e,128362.54441948628,press,4
e,128362.68741948628,release,4
r,128362.70841948627,press,4
r,128362.83441948627,release,4
t,128362.86641948628,press,4
t,128362.97641948628,release,4
h,128362.98741948628,press,4
h,128363.10041948628,release,4
e,128363.12841948628,press,4
e,128363.19241948628,release,4
l,128363.21041948628,press,4
l,128363.31141948627,release,4
a,128363.32341948627,press,4
a,128363.39141948627,release,4
z,128363.41041948627,press,4
z,128363.50741948627,release,4
y,128363.52441948628,press,4
y,128363.59741948628,release,4
d,128363.62641948627,press,4
d,128363.77341948627,release,4
o,128363.79741948628,press,4
o,128363.86941948628,release,4
g,128363.88141948628,press,4
g,128363.99041948628,release,4
t,128364.00341948628,press,4
t,128364.09841948628,release,4
h,128364.11241948628,press,4
h,128364.23541948629,release,4
e,128364.25241948629,press,4
e,128364.3784194863,release,4
q,128364.39941948629,press,4
q,128364.4764194863,release,4
u,128364.4924194863,press,4
u,128364.55541948629,release,4
i,128364.56541948629,press,4
i,128364.67041948628,release,4
c,128364.69441948629,press,4
c,128364.7604194863,release,4
k,128364.7794194863,press,4
k,128364.8644194863,release,4
b,128364.8774194863,press,4
b,128364.99941948631,release,4
r,128365.02941948631,press,4
r,128365.1344194863,release,4
o,128365.1524194863,press,4
o,128365.2874194863,release,4
w,128365.30141948629,press,4
w,128365.4424194863,release,4
n,128365.4614194863,press,4
n,128365.6054194863,release,4
f,128365.6314194863,press,4
f,128365.76741948629,release,4
o,128365.77841948629,press,4
o,128365.90741948629,release,4
x,128365.9394194863,press,4
x,128366.0374194863,release,4
j,128366.0564194863,press,4
j,128366.2034194863,release,4
u,128366.21741948629,press,4
u,128366.35441948629,release,4
m,128366.37741948629,press,4
m,128366.45941948629,release,4
p,128366.49041948629,press,4
p,128366.61541948629,release,4
s,128366.64241948629,press,4
s,128366.7764194863,release,4
o,128366.7914194863,press,4
o,128366.90341948629,release,4
v,128366.9194194863,press,4
v,128366.9814194863,release,4
e,128367.0084194863,press,4
e,128367.1454194863,release,4
r,128367.1784194863,press,4
r,128367.2434194863,release,4
t,128367.26041948631,press,4
t,128367.40141948631,release,4
h,128367.41241948631,press,4
h,128367.5434194863,release,4
e,128367.5684194863,press,4
e,128367.6414194863,release,4
l,128367.6644194863,press,4
l,128367.8044194863,release,4
a,128367.82441948631,press,4
a,128367.9594194863,release,4
z,128367.9804194863,press,4
z,128368.0304194863,release,4
y,128368.05541948629,press,4
y,128368.20141948629,release,4
d,128368.21241948628,press,4
d,128368.35041948629,release,4
o,128368.36541948629,press,4
o,128368.4844194863,release,4
g,128368.5044194863,press,4
g,128368.5544194863,release,4
t,128368.5834194863,press,4
t,128368.67641948629,release,4
h,128368.70941948629,press,4
h,128368.76341948629,release,4
e,128368.78241948629,press,4
e,128368.87641948629,release,4
q,128368.89141948629,press,4
q,128368.96541948628,release,4
u,128368.98941948629,press,4
u,128369.09741948628,release,4
i,128369.12641948627,press,4
i,128369.19241948628,release,4
c,128369.21541948628,press,4
c,128369.34541948629,release,4
k,128369.35841948629,press,4
k,128369.47941948629,release,4
b,128369.4954194863,press,4
b,128369.5724194863,release,4
r,128369.5894194863,press,4
r,128369.71841948631,release,4
o,128369.73441948631,press,4
o,128369.83341948631,release,4
w,128369.84341948631,press,4
w,128369.97241948631,release,4
n,128369.9974194863,press,4
n,128370.0954194863,release,4
f,128370.1154194863,press,4
f,128370.20041948631,release,4
o,128370.2334194863,press,4
o,128370.3604194863,release,4
x,128370.3884194863,press,4
x,128370.48741948631,release,4
j,128370.5094194863,press,4
j,128370.6074194863,release,4
u,128370.6284194863,press,4
u,128370.7244194863,release,4
m,128370.7424194863,press,4
m,128370.7944194863,release,4
p,128370.81941948629,press,4
p,128370.94541948629,release,4
s,128370.95541948629,press,4
s,128371.04841948628,release,4
o,128371.07141948628,press,4
o,128371.20441948628,release,4
v,128371.23241948629,press,4
v,128371.31941948629,release,4
e,128371.33341948628,press,4
e,128371.41841948629,release,4
r,128371.44341948628,press,4
r,128371.50841948629,release,4
t,128371.53041948628,press,4
t,128371.63741948629,release,4
h,128371.64941948629,press,4
h,128371.7304194863,release,4
e,128371.7504194863,press,4
e,128371.8934194863,release,4
l,128371.9044194863,press,4
l,128372.0534194863,release,4
a,128372.0684194863,press,4
a,128372.1664194863,release,4
z,128372.1824194863,press,4
z,128372.2364194863,release,4
y,128372.2544194863,press,4
y,128372.3604194863,release,4
d,128372.3794194863,press,4
d,128372.5274194863,release,4
o,128372.5504194863,press,4
o,128372.6374194863,release,4
g,128372.6674194863,press,4
g,128372.7384194863,release,4
t,128372.7584194863,press,4
t,128372.8184194863,release,4
h,128372.8494194863,press,4
h,128372.9744194863,release,4
e,128373.0004194863,press,4
e,128373.0524194863,release,4
q,128373.0764194863,press,4
q,128373.1434194863,release,4
u,128373.1594194863,press,4
u,128373.2354194863,release,4
i,128373.2544194863,press,4
i,128373.3284194863,release,4
c,128373.3474194863,press,4
c,128373.4774194863,release,4
k,128373.4924194863,press,4
k,128373.55141948629,release,4
b,128373.57741948629,press,4
b,128373.66841948629,release,4
r,128373.6844194863,press,4
r,128373.8074194863,release,4
o,128373.8184194863,press,4
o,128373.8974194863,release,4
w,128373.9274194863,press,4
w,128373.99041948629,release,4
n,128374.00541948629,press,4
n,128374.14241948629,release,4
f,128374.1704194863,press,4
f,128374.2474194863,release,4
o,128374.2664194863,press,4
o,128374.3314194863,release,4
x,128374.3424194863,press,4
x,128374.4784194863,release,4
j,128374.4924194863,press,4
j,128374.5574194863,release,4
u,128374.5844194863,press,4
u,128374.6564194863,release,4
m,128374.66941948631,press,4
m,128374.7814194863,release,4
p,128374.8064194863,press,4
p,128374.9464194863,release,4
s,128374.9704194863,press,4
s,128375.0654194863,release,4
o,128375.0964194863,press,4
o,128375.2434194863,release,4
v,128375.2594194863,press,4
v,128375.3754194863,release,4
e,128375.3954194863,press,4
e,128375.5024194863,release,4
r,128375.5174194863,press,4
r,128375.64341948631,release,4
t,128375.6724194863,press,4
t,128375.7894194863,release,4
h,128375.80941948631,press,4
h,128375.9414194863,release,4
e,128375.9594194863,press,4
e,128376.0554194863,release,4
l,128376.0774194863,press,4
l,128376.1384194863,release,4
a,128376.16541948631,press,4
a,128376.28741948631,release,4
z,128376.31941948632,press,4
z,128376.40241948632,release,4
y,128376.41741948632,press,4
y,128376.55341948631,release,4
d,128376.56941948632,press,4
d,128376.68941948631,release,4
o,128376.70741948631,press,4
o,128376.82641948631,release,4
g,128376.85541948631,press,4
g,128377.00441948631,release,4
t,128377.02341948632,press,4
t,128377.16541948632,release,4
h,128377.18041948632,press,4
h,128377.26441948632,release,4
e,128377.28841948633,press,4
e,128377.34641948633,release,4
q,128377.37841948634,press,4
q,128377.44941948634,release,4
u,128377.47741948634,press,4
u,128377.60141948634,release,4
i,128377.62941948634,press,4
i,128377.73741948634,release,4
c,128377.76941948634,press,4
c,128377.85841948635,release,4
k,128377.89041948636,press,4
k,128377.99341948636,release,4
b,128378.01441948635,press,4
b,128378.12841948635,release,4
r,128378.14241948635,press,4
r,128378.24041948635,release,4
o,128378.27041948635,press,4
o,128378.38241948634,release,4
w,128378.40241948635,press,4
w,128378.54041948635,release,4
n,128378.56841948636,press,4
n,128378.71041948636,release,4
f,128378.72541948636,press,4
f,128378.85241948636,release,4
o,128378.86441948636,press,4
o,128379.01141948636,release,4
x,128379.03441948636,press,4
x,128379.16541948635,release,4
j,128379.19541948635,press,4
j,128379.30141948635,release,4
u,128379.31541948635,press,4
u,128379.43341948635,release,4
m,128379.45441948634,press,4
m,128379.58441948635,release,4
p,128379.61541948635,press,4
p,128379.70041948635,release,4
s,128379.72541948635,press,4
s,128379.80441948635,release,4
o,128379.83541948635,press,4
o,128379.95941948635,release,4
v,128379.98541948634,press,4
v,128380.11241948634,release,4
e,128380.14441948634,press,4
e,128380.21241948634,release,4
r,128380.23241948635,press,4
r,128380.37541948634,release,4
t,128380.39041948634,press,4
t,128380.45141948634,release,4
h,128380.47041948634,press,4
h,128380.54941948634,release,4
e,128380.57941948634,press,4
e,128380.67041948634,release,4
l,128380.68941948634,press,4
l,128380.74241948634,release,4
a,128380.76241948635,press,4
a,128380.87341948635,release,4
z,128380.89041948636,press,4
z,128381.02041948636,release,4
y,128381.03641948637,press,4
y,128381.17141948636,release,4
d,128381.20141948636,press,4
d,128381.26341948636,release,4
o,128381.27441948636,press,4
o,128381.41041948636,release,4
g,128381.42641948636,press,4
g,128381.54941948637,release,4
t,128381.56941948638,press,4
t,128381.66841948638,release,4
h,128381.69341948637,press,4
h,128381.83141948638,release,4
e,128381.84641948638,press,4
e,128381.97941948638,release,4
q,128382.00841948637,press,4
q,128382.07941948637,release,4
u,128382.09841948637,press,4
u,128382.15941948637,release,4
i,128382.19141948638,press,4
i,128382.26041948638,release,4
c,128382.27741948639,press,4
c,128382.38041948639,release,4
k,128382.3924194864,press,4
k,128382.5304194864,release,4
b,128382.5534194864,press,4
b,128382.67241948641,release,4
r,128382.69241948641,press,4
r,128382.7514194864,release,4
o,128382.7724194864,press,4
o,128382.8764194864,release,4
w,128382.9064194864,press,4
w,128382.96441948641,release,4
n,128382.9744194864,press,4
n,128383.1074194864,release,4
f,128383.1224194864,press,4
